a,k,x,PDF,CDF,Hazard Rate
0.2,2.0,3.118118118118118,0.0980432311313722,2.993056073674955,2.4444696767172296
0.2,2.0,3.123123123123123,0.09702954137665876,2.9993849421902556,2.4490032261253516
0.2,2.0,3.128128128128128,0.09602365451217208,3.0057028877408074,2.4535324063475743
0.2,2.0,3.133133133133133,0.09502555038540234,3.012009956643545,2.458057235910671
0.2,2.0,3.138138138138138,0.09403520823023359,3.0183061956748944,2.462577733525213
0.2,2.0,3.143143143143143,0.09305260667876611,3.024591652058647,2.4670939180807165
0.2,2.0,3.148148148148148,0.09207772377308134,3.030866373453935,2.4716058086408332
0.2,2.0,3.153153153153153,0.09111053697694914,3.037130407943296,2.47611342443858
0.2,2.0,3.158158158158158,0.09015102318747421,3.0433838040208405,2.4806167848715996
0.2,2.0,3.163163163163163,0.08919915874668012,3.049626610580512,2.48511590949747
0.2,2.0,3.168168168168168,0.08825491945302828,3.0558588769044492,2.489610818029047
0.2,2.0,3.173173173173173,0.08731828057287026,3.062080652651446,2.4941015303298477
0.2,2.0,3.178178178178178,0.08638921685183226,3.0682919878455137,2.498588066409477
0.2,2.0,3.183183183183183,0.08546770252612845,3.0744929328645454,2.5030704464190916
0.2,2.0,3.188188188188188,0.08455371133380246,3.0806835384290814,2.5075486906469076
0.2,2.0,3.193193193193193,0.08364721652589527,3.0868638555911767,2.512022819513748
0.2,2.0,3.198198198198198,0.08274819087753688,3.093033935723378,2.516492853568631
0.2,2.0,3.203203203203203,0.08185660669896187,3.0991938305078,2.5209588134844014
0.2,2.0,3.2082082082082084,0.08097243584644473,3.1053435919253096,2.5254207200534076
0.2,2.0,3.2132132132132134,0.08009564973315716,3.1114832722448127,2.5298785941832107
0.2,2.0,3.2182182182182184,0.07922621933994163,3.117612924012659,2.5343324568923506
0.2,2.0,3.2232232232232234,0.07836411522600303,3.1237326000421386,2.5387823293061453
0.2,2.0,3.2282282282282284,0.07750930753951595,3.1298423534030984,2.543228232652531
0.2,2.0,3.2332332332332334,0.07666176602814648,3.1359422374116597,2.5476701882579573
0.2,2.0,3.2382382382382384,0.07582146004948626,3.142032305620049,2.552108217543315
0.2,2.0,3.2432432432432434,0.07498835858139993,3.148112611806538,2.5565423420199127
0.2,2.0,3.2482482482482484,0.07416243023228243,3.1541832099654905,2.560972583285496
0.2,2.0,3.2532532532532534,0.07334364325122632,3.1602441542975175,2.5653989630203085
0.2,2.0,3.2582582582582584,0.07253196553809857,3.166295499199752,2.5698215029832046
0.2,2.0,3.2632632632632634,0.07172736465352417,3.172337299256223,2.5742402250077947
0.2,2.0,3.2682682682682684,0.07092980782877757,3.178369609228349,2.5786551509986473
0.2,2.0,3.2732732732732734,0.0701392619755797,3.1843924840455338,2.583066302927523
0.2,2.0,3.2782782782782784,0.06935569369580036,3.190405978795886,2.5874737028296657
0.2,2.0,3.2832832832832834,0.0685790692910652,3.196410148717035,2.591877372800128
0.2,2.0,3.2882882882882885,0.0678093547722663,3.202405049187072,2.5962773349901442
0.2,2.0,3.2932932932932935,0.0670465158689756,3.208390735715592,2.6006736116035545
0.2,2.0,3.2982982982982985,0.06629051803876167,3.214367263934856,2.605066224893262
0.2,2.0,3.3033033033033035,0.06554132647640694,3.220334689591057,2.6094551971577444
0.2,2.0,3.3083083083083085,0.0647989061230275,3.2262930685357034,2.6138405507376046
0.2,2.0,3.3133133133133135,0.06406322167509289,3.2322424567171133,2.6182223080121707
0.2,2.0,3.3183183183183185,0.06333423759334635,3.2381829101720143,2.622600491396133
0.2,2.0,3.3233233233233235,0.06261191811162531,3.2441144850172665,2.6269751233362366
0.2,2.0,3.3283283283283285,0.061896227245580936,3.250037237441682,2.6313462263080045
0.2,2.0,3.3333333333333335,0.06118712880129697,3.255951223697969,2.635713822812521
0.2,2.0,3.3383383383383385,0.06048458638380769,3.261856500094781,2.640077935373248
0.2,2.0,3.3433433433433435,0.05978856340551376,3.2677531229888723,2.6444385865328863
0.2,2.0,3.3483483483483485,0.05909902309449734,3.2736411487773758,2.64879579885029
0.2,2.0,3.3533533533533535,0.05841592850273464,3.2795206338901797,2.6531495948974135
0.2,2.0,3.3583583583583585,0.057739242514206736,3.285391634782417,2.6574999972563105
0.2,2.0,3.3633633633633635,0.05706892785290806,3.291254207927074,2.661847028516175
0.2,2.0,3.3683683683683685,0.05640494709075299,3.297108409807695,2.6661907112704255
0.2,2.0,3.3733733733733735,0.05574726265537961,3.3029542969112033,2.670531068113831
0.2,2.0,3.3783783783783785,0.05509583683785193,3.3087919257208314,2.6748681216396846
0.2,2.0,3.3833833833833835,0.05445063180025887,3.3146213527091573,2.6792018944370164
0.2,2.0,3.3883883883883885,0.053811609583211746,3.3204426343312496,2.683532409087855
0.2,2.0,3.3933933933933935,0.05317873211323901,3.326255827017921,2.687859688164526
0.2,2.0,3.3983983983983985,0.05255196121007903,3.3320609871690867,2.692183754226994
0.2,2.0,3.4034034034034035,0.05193125859387118,3.3378581711472344,2.696504629820255
0.2,2.0,3.4084084084084085,0.051316585892244526,3.3436474352709937,2.7008223374717613
0.2,2.0,3.4134134134134135,0.050707904647305214,3.349428835808818,2.7051368996888927
0.2,2.0,3.4184184184184185,0.05010517632252242,3.3552024289727664,2.7094483389564736
0.2,2.0,3.4234234234234235,0.04950836230951292,3.360968270912395,2.7137566777343274
0.2,2.0,3.4284284284284285,0.048917423934724744,3.366726417708749,2.7180619384548717
0.2,2.0,3.4334334334334335,0.04833232246602006,3.3724769253684594,2.7223641435207573
0.2,2.0,3.4384384384384385,0.047753019119158024,3.378219849817944,2.7266633153025532
0.2,2.0,3.4434434434434436,0.0471794750641773,3.3839552468977083,2.730959476136461
0.2,2.0,3.4484484484484486,0.04661165143167853,3.3896831723567518,2.7352526483220805
0.2,2.0,3.4534534534534536,0.04604950931900865,3.395403681847074,2.739542854120211
0.2,2.0,3.4584584584584586,0.04549300979634496,3.4011168309182795,2.7438301157506952
0.2,2.0,3.4634634634634636,0.044942113912681284,3.406822675012286,2.7481144553903
0.2,2.0,3.4684684684684686,0.04439678270171654,3.4125212694581304,2.7523958951706398
0.2,2.0,3.4734734734734736,0.043856977187644794,3.418212669466872,2.7566744571761386
0.2,2.0,3.4784784784784786,0.04332265839084873,3.4238969301265985,2.7609501634420313
0.2,2.0,3.4834834834834836,0.04279378733349645,3.429574106397524,2.765223035952403
0.2,2.0,3.4884884884884886,0.04227032504504219,3.4352442531071876,2.7694930966382705
0.2,2.0,3.4934934934934936,0.04175223256763107,3.4409074249457445,2.7737603673756954
0.2,2.0,3.4984984984984986,0.04123947096140946,3.446563676461359,2.7780248699839434
0.2,2.0,3.5035035035035036,0.040732001309740064,3.452213062055682,2.7822866262236747
0.2,2.0,3.5085085085085086,0.04022978472432393,3.45785563597943,2.7865456577951755
0.2,2.0,3.5135135135135136,0.039732782350228577,3.463491452328059,2.7908019863366293
0.2,2.0,3.5185185185185186,0.0392409553708234,3.469120565037521,2.795055633422416
0.2,2.0,3.5235235235235236,0.038754265012623586,3.4747430278801223,2.7993066205614587
0.2,2.0,3.5285285285285286,0.03827267255004188,3.480358894460465,2.8035549691955977
0.2,2.0,3.5335335335335336,0.03779613931004999,3.4859682182114864,2.8078007006980084
0.2,2.0,3.5385385385385386,0.03732462667674946,3.491571052390579,2.812043836371647
0.2,2.0,3.5435435435435436,0.03685809609585373,3.497167450075805,2.8162843974477396
0.2,2.0,3.5485485485485486,0.03639650907908055,3.5027574641621992,2.8205224050842994
0.2,2.0,3.5535535535535536,0.03593982720845699,3.5083411473581507,2.824757880364682
0.2,2.0,3.5585585585585586,0.03548801214053669,3.5139185521818836,2.8289908442961766
0.2,2.0,3.5635635635635636,0.03504102561053045,3.51948973095801,2.833221317808629
0.2,2.0,3.5685685685685686,0.03459882943635106,3.5250547358141766,2.837449321753098
0.2,2.0,3.5735735735735736,0.034161385522572564,3.530613618677792,2.8416748769005467
0.2,2.0,3.5785785785785786,0.033728655864305256,3.536166431272834,2.8458980039405652
0.2,2.0,3.5835835835835836,0.03330060255098698,3.5417132251167462,2.8501187234801324
0.2,2.0,3.5885885885885886,0.032877187770091056,3.547254051517407,2.8543370560423984
0.2,2.0,3.5935935935935936,0.0324583738107524,3.5527889615701853,2.8585530220655118
0.2,2.0,3.5985985985985987,0.03204412306731184,3.5583180061550737,2.8627666419014695
0.2,2.0,3.6036036036036037,0.031634398042780044,3.563841235933904,2.8669779358150036
0.2,2.0,3.6086086086086087,0.031229161352221042,3.5693587013476282,2.8711869239824948
0.2,2.0,3.6136136136136137,0.030828375726057095,3.574870452613696,2.875393626490924
0.2,2.0,3.6186186186186187,0.030432004013294944,3.5803765397234906,2.879598063336844
0.2,2.0,3.6236236236236237,0.030040009184674508,3.5858770124398522,2.883800254425391
0.2,2.0,3.6286286286286287,0.029652354335740937,3.5913719202946672,2.8880002195693186
0.2,2.0,3.6336336336336337,0.02926900268984051,3.59686131258654,2.8921979784880696
0.2,2.0,3.6386386386386387,0.028889917601041527,3.602345238378528,2.8963935508068666
0.2,2.0,3.6436436436436437,0.028515062556980764,3.607823746495956,2.90058695605584
0.2,2.0,3.6486486486486487,0.028144401181636525,3.613296885524299,2.904778213669179
0.2,2.0,3.6536536536536537,0.027777897238028662,3.6187647038071358,2.908967342984316
0.2,2.0,3.6586586586586587,0.02741551463084696,3.6242272494441687,2.913154363241131
0.2,2.0,3.6636636636636637,0.02705721740900838,3.6296845702893217,2.917339293581194
0.2,2.0,3.6686686686686687,0.02670296976814388,3.635136713948892,2.9215221530470243
0.2,2.0,3.6736736736736737,0.02635273605301585,3.6405837277797826,2.925702960581383
0.2,2.0,3.6786786786786787,0.026006480759866946,3.6460256588877886,2.929881735026587
0.2,2.0,3.6836836836836837,0.025664168538701113,3.651462554125961,2.934058495123858
0.2,2.0,3.6886886886886887,0.025325764195497442,3.656894460093025,2.9382332595126854
0.2,2.0,3.6936936936936937,0.024991232694358153,3.662321423131865,2.9424060467302238
0.2,2.0,3.6986986986986987,0.024660539159590773,3.6677434893280747,2.94657687521071
0.2,2.0,3.7037037037037037,0.024333648877726273,3.673160704508568,2.950745763284909
0.2,2.0,3.7087087087087087,0.024010527299473235,3.678573114240249,2.954912729179583
0.2,2.0,3.7137137137137137,0.02369114004160898,3.683980763828744,2.959077791016983
0.2,2.0,3.7187187187187187,0.023375452888808938,3.689383698317191,2.963240966814364
0.2,2.0,3.7237237237237237,0.023063431795414556,3.6947819624850937,2.9674022744835273
0.2,2.0,3.7287287287287287,0.022755042887140767,3.700175600847225,2.971561731830382
0.2,2.0,3.7337337337337337,0.022450252462723932,3.7055646576525922,2.9757193565545306
0.2,2.0,3.7387387387387387,0.02214902699551083,3.7109491768834584,2.979875166248879
0.2,2.0,3.7437437437437437,0.0218513331349897,3.71632920225442,2.9840291783992656
0.2,2.0,3.7487487487487487,0.021557137708264142,3.7217047772115346,2.9881814103841133
0.2,2.0,3.7537537537537538,0.021266407721470437,3.7270759449315056,2.992331879474104
0.2,2.0,3.7587587587587588,0.020979110361139475,3.732442748320922,2.9964806028318725
0.2,2.0,3.7637637637637638,0.02069521299550374,3.7378052300155438,3.0006275975117234
0.2,2.0,3.7687687687687688,0.020414683175750233,3.7431634323796454,3.0047728804593654
0.2,2.0,3.7737737737737738,0.02013748863722053,3.7485173975054087,3.008916468511673
0.2,2.0,3.7787787787787788,0.01986359730055784,3.75386716721236,3.0130583783964555
0.2,2.0,3.7837837837837838,0.019592977272802993,3.7592127830468627,3.017198626732259
0.2,2.0,3.7887887887887888,0.01932559684843915,3.7645542862816543,3.0213372300281773
0.2,2.0,3.793793793793794,0.01906142451038665,3.769891717915433,3.025474204683691
0.2,2.0,3.798798798798799,0.01880042893094849,3.7752251186724908,3.0296095669885164
0.2,2.0,3.803803803803804,0.018542578972707252,3.7805545290023916,3.0337433331224783
0.2,2.0,3.808808808808809,0.018287843689374198,3.7858799890796933,3.0378755191554014
0.2,2.0,3.813813813813814,0.018036192326591472,3.7912015388037177,3.042006141047013
0.2,2.0,3.818818818818819,0.017787594322687856,3.7965192177983598,3.0461352146468714
0.2,2.0,3.823823823823824,0.017542019309389253,3.8018330654119463,3.0502627556943085
0.2,2.0,3.828828828828829,0.017299437112484144,3.80714312071713,3.0543887798183835
0.2,2.0,3.833833833833834,0.017059817752445243,3.8124494225108254,3.0585133025378637
0.2,2.0,3.838838838838839,0.01682313144500765,3.8177520093141926,3.0626363392612124
0.2,2.0,3.843843843843844,0.0165893486017046,3.8230509193726565,3.0667579052866003
0.2,2.0,3.848848848848849,0.016358439830361306,3.828346190655958,3.070878015801923
0.2,2.0,3.853853853853854,0.016130375935547708,3.83363786085826,3.074996685884846
0.2,2.0,3.858858858858859,0.01590512791899079,3.8389259673982767,3.0791139305028543
0.2,2.0,3.863863863863864,0.015682666979947225,3.8442105474194452,3.0832297645133235
0.2,2.0,3.868868868868869,0.015462964515537055,3.84949163779014,3.0873442026636035
0.2,2.0,3.873873873873874,0.015245992121038977,3.8547692751039104,3.091457259591114
0.2,2.0,3.878878878878879,0.015031721590148175,3.8600434956797622,3.095568949823457
0.2,2.0,3.883883883883884,0.01482012491519711,3.865314335562473,3.0996792877785433
0.2,2.0,3.888888888888889,0.014611174287340182,3.8705818305229407,3.103788287764732
0.2,2.0,3.893893893893894,0.014404842096702697,3.87584601605856,3.1078959639809813
0.2,2.0,3.898898898898899,0.014201100932495105,3.8811069273936405,3.1120023305170164
0.2,2.0,3.903903903903904,0.013999923583092884,3.8863645994798484,3.116107401353501
0.2,2.0,3.908908908908909,0.013801283036082886,3.891619066996684,3.1202111903622374
0.2,2.0,3.913913913913914,0.013605152478276879,3.8968703643519897,3.1243137113063613
0.2,2.0,3.918918918918919,0.01341150529569257,3.902118525682485,3.1284149778405617
0.2,2.0,3.923923923923924,0.013220315073503202,3.9073635848543318,3.1325150035113025
0.2,2.0,3.928928928928929,0.013031555595956083,3.9126055754637314,3.136613801757065
0.2,2.0,3.933933933933934,0.0128452008462607,3.917844530837545,3.140711385908592
0.2,2.0,3.938938938938939,0.012661225006447105,3.923080484033945,3.1448077691891534
0.2,2.0,3.943943943943944,0.01247960245719517,3.92831346784309,3.1489029647148135
0.2,2.0,3.948948948948949,0.012300307777635276,3.9335435147878313,3.1529969854947124
0.2,2.0,3.953953953953954,0.012123315745120992,3.9387706571244374,3.157089844431357
0.2,2.0,3.958958958958959,0.011948601334974635,3.94399492684335,3.161181554320924
0.2,2.0,3.963963963963964,0.011776139720205806,3.9492163556699644,3.165272127853571
0.2,2.0,3.968968968968969,0.011605906271203913,3.9544349750654235,3.169361577613757
0.2,2.0,3.973973973973974,0.011437876555405074,3.9596508162274526,3.173449916080571
0.2,2.0,3.978978978978979,0.011272026336933902,3.964863910091203,3.1775371556280727
0.2,2.0,3.983983983983984,0.011108331576220999,3.9700742873301222,3.1816233085256425
0.2,2.0,3.988988988988989,0.01094676842959632,3.975281978356845,3.185708386938334
0.2,2.0,3.993993993993994,0.010787313248859334,3.9804870133241113,3.1897924029272424
0.2,2.0,3.998998998998999,0.01062994258082636,3.985689422125693,3.193875368449877
0.2,2.0,4.004004004004004,0.010474633166855473,3.9908892343973528,3.197957295360543
0.2,2.0,4.009009009009009,0.010321361942349878,3.9960864795178153,3.20203819541073
0.2,2.0,4.014014014014014,0.010170106036239935,4.00128118660976,3.2061180802495097
0.2,2.0,4.019019019019019,0.010020842770444337,4.006473384540831,3.2101969614239403
0.2,2.0,4.024024024024024,0.009873549659311445,4.011663101924667,3.2142748503794767
0.2,2.0,4.029029029029029,0.009728204409040627,4.016850367121948,3.218351758460391
0.2,2.0,4.034034034034034,0.009584784917084482,4.022035208241452,3.222427696910195
0.2,2.0,4.039039039039039,0.009443269271532427,4.02721765314115,3.226502676872076
0.2,2.0,4.044044044044044,0.009303635750476023,4.032397729429284,3.2305767093893314
0.2,2.0,4.049049049049049,0.009165862821356556,4.037575464465488,3.234649805405815
0.2,2.0,4.054054054054054,0.009029929140295349,4.0427508853619125,3.2387219757663868
0.2,2.0,4.059059059059059,0.008895813551407393,4.047924018984369,3.2427932312173717
0.2,2.0,4.064064064064064,0.008763495086098437,4.05309489195348,3.2468635824070176
0.2,2.0,4.069069069069069,0.00863295296234639,4.0582635306458466,3.2509330398859664
0.2,2.0,4.074074074074074,0.008504166583967212,4.063429961195242,3.2550016141077265
0.2,2.0,4.079079079079079,0.008377115539865825,4.0685942094937895,3.2590693154291484
0.2,2.0,4.084084084084084,0.008251779603272448,4.073756301193187,3.2631361541109087
0.2,2.0,4.089089089089089,0.008128138730964893,4.078916261705916,3.2672021403180023
0.2,2.0,4.094094094094094,0.008006173062477083,4.084074116206473,3.271267284120227
0.2,2.0,4.099099099099099,0.00788586291929434,4.089229889632619,3.2753315954926876
0.2,2.0,4.104104104104104,0.0077671888040357845,4.094383606686624,3.279395084316292
0.2,2.0,4.109109109109109,0.007650131399624292,4.099535291836536,3.2834577603782584
0.2,2.0,4.114114114114114,0.007534671568444381,4.104684969317448,3.287519633372625
0.2,2.0,4.119119119119119,0.007420790351488455,4.109832663132794,3.2915807129007653
0.2,2.0,4.124124124124124,0.007308468967491728,4.114978397055623,3.295641008471899
0.2,2.0,4.129129129129129,0.007197688812056346,4.1201221946299125,3.299700529503617
0.2,2.0,4.134134134134134,0.007088431456764874,4.125264079171876,3.3037592853224047
0.2,2.0,4.1391391391391394,0.006980678648283732,4.130404073771274,3.307817285164165
0.2,2.0,4.1441441441441444,0.006874412307456825,4.135542201292746,3.3118745381747563
0.2,2.0,4.1491491491491495,0.0067696145283897705,4.14067848437714,3.3159310534105155
0.2,2.0,4.1541541541541545,0.0066662675775249845,4.1458129454428505,3.3199868398388026
0.2,2.0,4.1591591591591595,0.006564353892708175,4.1509456066871655,3.3240419063385303
0.2,2.0,4.1641641641641645,0.006463856082246395,4.156076490087619,3.328096261700714
0.2,2.0,4.1691691691691695,0.006364756923958042,4.161205617403349,3.332149914629007
0.2,2.0,4.1741741741741745,0.006267039364215205,4.166333010176461,3.3362028737402545
0.2,2.0,4.1791791791791795,0.006170686516978602,4.171458689733396,3.3402551475650304
0.2,2.0,4.1841841841841845,0.006075681662825507,4.176582677186307,3.3443067445481973
0.2,2.0,4.1891891891891895,0.005982008247970871,4.181704993434434,3.348357673049449
0.2,2.0,4.1941941941941945,0.00588964988328208,4.18682565916549,3.3524079413438743
0.2,2.0,4.1991991991991995,0.005798590343287556,4.191944694857048,3.356457557622499
0.2,2.0,4.2042042042042045,0.005708813565179568,4.197062120777931,3.360506529992854
0.2,2.0,4.2092092092092095,0.005620303647811486,4.202177956989604,3.3645548664795255
0.2,2.0,4.2142142142142145,0.0055330448506898085,4.207292223347574,3.368602575024716
0.2,2.0,4.2192192192192195,0.005447021592961236,4.212404939502792,3.3726496634888052
0.2,2.0,4.2242242242242245,0.005362218452395141,4.217516124903054,3.3766961396509116
0.2,2.0,4.2292292292292295,0.005278620164361492,4.222625798794404,3.3807420112094535
0.2,2.0,4.2342342342342345,0.005196211620804825,4.227733980222541,3.3847872857827106
0.2,2.0,4.2392392392392395,0.005114977869214244,4.232840688034237,3.3888319709093913
0.2,2.0,4.2442442442442445,0.005034904111589835,4.237945940878736,3.3928760740491923
0.2,2.0,4.2492492492492495,0.004955975703405814,4.243049757209173,3.396919602583369
0.2,2.0,4.2542542542542545,0.004878178152570459,4.248152155283985,3.400962563815296
0.2,2.0,4.2592592592592595,0.004801497118383311,4.253253153168322,3.405004964971033
0.2,2.0,4.2642642642642645,0.004725918410489693,4.25835276873547,3.409046813199894
0.2,2.0,4.2692692692692695,0.004651427987832909,4.2634510196682545,3.4130881155750092
0.2,2.0,4.2742742742742745,0.004578011957604278,4.26854792346046,3.4171288790938936
0.2,2.0,4.2792792792792795,0.004505656574191278,4.273643497418248,3.421169110679011
0.2,2.0,4.2842842842842845,0.004434348238124002,4.278737758661567,3.425208817178341
0.2,2.0,4.2892892892892895,0.004364073495020145,4.283830724125566,3.429248005365942
0.2,2.0,4.2942942942942945,0.004294819034528754,4.288922410562009,3.4332866819425214
0.2,2.0,4.2992992992992995,0.004226571689272936,4.294012834540685,3.4373248535359937
0.2,2.0,4.3043043043043046,0.004159318433791713,4.299102012450822,3.441362526702051
0.2,2.0,4.3093093093093096,0.0040930463834812835,4.304189960502494,3.4453997079247216
0.2,2.0,4.314314314314315,0.0040277427935358195,4.309276694728022,3.449436403616935
0.2,2.0,4.31931931931932,0.003963395057888055,4.314362230983397,3.453472620121087
0.2,2.0,4.324324324324325,0.003899990708149791,4.319446584949662,3.4575083637095942
0.2,2.0,4.32932932932933,0.0038375174125525728,4.32452977213433,3.461543640585464
0.2,2.0,4.334334334334335,0.00377596297488866,4.3296118078727766,3.4655784568828447
0.2,2.0,4.33933933933934,0.0037153153334525037,4.334692707329635,3.4696128186675903
0.2,2.0,4.344344344344345,0.0036555625599829196,4.339772485500196,3.473646731937816
0.2,2.0,4.34934934934935,0.0035966928586060377,4.3448511572117905,3.477680202624456
0.2,2.0,4.354354354354355,0.0035386945647793533,4.349928737125189,3.4817132365918178
0.2,2.0,4.35935935935936,0.0034815561442368397,4.355005239735972,3.4857458396381324
0.2,2.0,4.364364364364365,0.0034252661919354868,4.360080679375922,3.489778017496115
0.2,2.0,4.36936936936937,0.0033698134310032805,4.365155070214402,3.4938097758335083
0.2,2.0,4.374374374374375,0.003315186711688812,4.370228426259719,3.4978411202536375
0.2,2.0,4.37937937937938,0.0032613750103127025,4.375300761360509,3.5018720562959555
0.2,2.0,4.384384384384385,0.0032083674282209172,4.38037208920709,3.50590258943659
0.2,2.0,4.38938938938939,0.003156153190740191,4.385442423332833,3.509932725088889
0.2,2.0,4.394394394394395,0.0031047216461356454,4.390511777115515,3.5139624686039643
0.2,2.0,4.3993993993994,0.003054062264570748,4.395580163778678,3.517991825271231
0.2,2.0,4.404404404404405,0.003004164637069756,4.400647596392974,3.522020800318952
0.2,2.0,4.40940940940941,0.002955018474482734,4.405714087877507,3.5260493989147665
0.2,2.0,4.414414414414415,0.0029066136064533604,4.410779651001182,3.5300776261662388
0.2,2.0,4.41941941941942,0.0028589399803895183,4.415844298384032,3.534105487121381
0.2,2.0,4.424424424424425,0.0028119876604368894,4.42090804249855,3.53813298676919
0.2,2.0,4.42942942942943,0.0027657468264556304,4.425970895671016,3.5421601300401786
0.2,2.0,4.434434434434435,0.0027202077730002243,4.431032870082812,3.546186921806899
0.2,2.0,4.43943943943944,0.0026753609083026804,4.436093977771743,3.5502133668844733
0.2,2.0,4.444444444444445,0.002631196753259087,4.441154230633342,3.554239470031115
0.2,2.0,4.44944944944945,0.002587705940419724,4.446213640422169,3.5582652359486473
0.2,2.0,4.454454454454455,0.002544879212982783,4.451272218753121,3.5622906692830303
0.2,2.0,4.45945945945946,0.0025027074237917745,4.456329977102709,3.5663157746248677
0.2,2.0,4.464464464464465,0.00246118153433679,4.461386926810357,3.570340556509929
0.2,2.0,4.46946946946947,0.002420292613759612,4.466443079079677,3.5743650194196586
0.2,2.0,4.474474474474475,0.0023800318378628563,4.4714984449797415,3.5783891677816864
0.2,2.0,4.47947947947948,0.0023403904881231716,4.476553035446353,3.5824130059703334
0.2,2.0,4.484484484484485,0.002301359950708602,4.4816068612833115,3.586436538307119
0.2,2.0,4.48948948948949,0.0022629317155001844,4.486659933163664,3.590459769061262
0.2,2.0,4.494494494494495,0.0022250973751178865,4.491712261630955,3.59448270245018
0.2,2.0,4.4994994994995,0.0021878486239509357,4.496763857100474,3.5985053426399896
0.2,2.0,4.504504504504505,0.002151177257192594,4.501814729860487,3.602527693745997
0.2,2.0,4.50950950950951,0.002115075169879532,4.50686489007347,3.606549759833192
0.2,2.0,4.514514514514515,0.002079534355935758,4.511914347777334,3.6105715449167395
0.2,2.0,4.51951951951952,0.002044546907221259,4.516963112886638,3.6145930529624635
0.2,2.0,4.524524524524525,0.002010105012585368,4.522011195193803,3.6186142878873313
0.2,2.0,4.52952952952953,0.001976200956924979,4.527058604370317,3.622635253559939
0.2,2.0,4.534534534534535,0.001942827120247559,4.532105349967921,3.6266559538009826
0.2,2.0,4.53953953953954,0.0019099759767391602,4.537151441419816,3.630676392383742
0.2,2.0,4.544544544544545,0.0018776400938373499,4.5421968880418335,3.6346965730345513
0.2,2.0,4.54954954954955,0.001845812131309208,4.547241699033616,3.6387164994332664
0.2,2.0,4.554554554554555,0.0018144848403343964,4.5522858834797875,3.6427361752137375
0.2,2.0,4.55955955955956,0.0017836510625933823,4.557329450351111,3.6467556039642686
0.2,2.0,4.564564564564565,0.0017533037293608108,4.562372408505644,3.6507747892280844
0.2,2.0,4.56956956956957,0.001723435860604134,4.567414766689896,3.6547937345037864
0.2,2.0,4.574574574574575,0.0016940405640874972,4.572456533539955,3.658812443245812
0.2,2.0,4.57957957957958,0.0016651110344809295,4.577497717582629,3.6628309188648833
0.2,2.0,4.584584584584585,0.0016366405524749074,4.582538327236571,3.6668491647284625
0.2,2.0,4.58958958958959,0.0016086224839002802,4.587578370813398,3.670867184161195
0.2,2.0,4.594594594594595,0.0015810502788536581,4.592617856518802,3.6748849804453587
0.2,2.0,4.5995995995996,0.0015539174708282064,4.5976567924536536,3.678902556821301
0.2,2.0,4.604604604604605,0.0015272176758499895,4.602695186615098,3.6829199164878816
0.2,2.0,4.60960960960961,0.0015009445916197885,4.60773304689765,3.686937062602904
0.2,2.0,4.614614614614615,0.0014750919966605037,4.6127703810942675,3.690953998283553
0.2,2.0,4.61961961961962,0.0014496537494701114,4.617807196897436,3.6949707266068224
0.2,2.0,4.624624624624625,0.0014246237876802432,4.622843501900223,3.6989872506099397
0.2,2.0,4.62962962962963,0.001399996127220373,4.6278793035973536,3.7030035732907933
0.2,2.0,4.634634634634635,0.001375764861487686,4.632914609386245,3.7070196976083523
0.2,2.0,4.63963963963964,0.001351924160522579,4.637949426568069,3.711035626483084
0.2,2.0,4.644644644644645,0.0013284682701898848,4.642983762348775,3.715051362797368
0.2,2.0,4.64964964964965,0.0013053915113657817,4.6480176238401265,3.7190669093959103
0.2,2.0,4.654654654654655,0.0012826882791304472,4.653051018060722,3.7230822690861514
0.2,2.0,4.65965965965966,0.0012603530419664393,4.658083951937011,3.7270974446386687
0.2,2.0,4.664664664664665,0.0012383803409628312,4.663116432304296,3.7311124387875845
0.2,2.0,4.66966966966967,0.001216764789025121,4.668148465907738,3.7351272542309633
0.2,2.0,4.674674674674675,0.0011955010700909145,4.673180059403343,3.739141893631207
0.2,2.0,4.67967967967968,0.0011745839383513832,4.678211219358951,3.7431563596154525
0.2,2.0,4.684684684684685,0.0011540082174785406,4.68324195225521,3.747170654775958
0.2,2.0,4.68968968968969,0.0011337687998582923,4.688272264486546,3.7511847816704944
0.2,2.0,4.694694694694695,0.0011138606458293246,4.6933021623621265,3.7551987428227287
0.2,2.0,4.6996996996997,0.0010942787829277764,4.6983316521068055,3.759212540722602
0.2,2.0,4.704704704704705,0.0010750183051377441,4.7033607398620845,3.763226177826716
0.2,2.0,4.70970970970971,0.0010560743721476026,4.708389431687042,3.7672396565587007
0.2,2.0,4.714714714714715,0.0010374422086121438,4.713417733559262,3.7712529793095912
0.2,2.0,4.71971971971972,0.0010191171034205277,4.718445651375769,3.7752661484381953
0.2,2.0,4.724724724724725,0.001001094408970068,4.723473190953931,3.7792791662714627
0.2,2.0,4.72972972972973,0.0009833695404458194,4.728500358032382,3.783292035104845
0.2,2.0,4.734734734734735,0.0009659379751059803,4.7335271582719125,3.7873047572026586
0.2,2.0,4.73973973973974,0.0009487952515731166,4.738553597256367,3.7913173347984426
0.2,2.0,4.744744744744745,0.0009319369691311707,4.743579680493528,3.795329770095309
0.2,2.0,4.74974974974975,0.0009153587870282808,4.748605413416001,3.799342065266301
0.2,2.0,4.754754754754755,0.000899056423785392,4.753630801382085,3.8033542224547365
